timestamp,channel,chaincode,mode,functionName,targetFunctionTps,totalTargetTps,achievedTps,submittedTps,endToEndAchievedTps,endToEndSubmittedTps,loadElapsedSec,wallElapsedSec,drainElapsedSec,avgLatencyMs,minLatencyMs,maxLatencyMs,p95LatencyMs,successRatePct,failureRatePct,success,failure,queued,skipped,learnedConflictKeys,conflictKeys,reward,lastError
2026-07-17T11:40:25.935Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,45,0.34998250087495625,0.39998000099994996,0,0,20.001,0,0,0,0,0,0,85.71428571428571,14.285714285714285,6,1,0,0,0,,69.77855392944639,submitProduce farmers/User5: Ledger commit not visible for lot LOT178428831313136181 (submitted) after 60000ms
2026-07-17T11:45:10.028Z,agrochannel1707,coffee_9,conflict-identification,submitProduce,20,20,0.24905359633393107,0.29886431560071725,0,0,20.076,0,0,0,0,0,0,80,20,4,1,0,0,2,submitProduce:participant:aggregators/User5; submitProduce:participant:farmers/User5,58.24905359633394,submitProduce farmers/User5: Ledger commit not visible for lot LOT178428859699813897 (submitted) after 60000ms
2026-07-17T11:46:38.024Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,25,0.9455558873295511,0.9455558873295511,0,0,20.094,0,0,0,0,0,0,94.73684210526315,5.263157894736842,18,1,0,0,0,,88.41924009785586,submitProduce farmers/User2: Ledger commit not visible for lot LOT178428872588667304 (submitted) after 60000ms
2026-07-17T11:47:51.401Z,agrochannel1707,coffee_9,conflict-identification,makeOffer,20,30,0.24862015812242055,0.24862015812242055,0,0,20.111,0,0,0,0,0,0,80,20,4,1,0,0,0,,58.24862015812242,submitProduce farmers/User4: Ledger commit not visible for lot LOT178428880143921050 (submitted) after 60000ms
2026-07-17T11:49:08.584Z,agrochannel1707,coffee_9,conflict-identification,acceptOffer,20,35,0.6976628295211043,0.7973289480241192,0,0,20.067,0,0,0,0,0,0,92.85714285714286,7.142857142857142,13,1,0,0,0,,84.41194854380683,submitProduce farmers/User3: Ledger commit not visible for lot LOT178428887879747894 (submitted) after 60000ms
2026-07-17T11:50:36.396Z,agrochannel1707,coffee_9,conflict-identification,packLotIntoPackets,20,40,1.201080972875588,1.3011710539485537,0,0,19.982,0,0,0,0,0,0,95.83333333333334,4.166666666666666,23,1,0,0,0,,90.86774763954226,submitProduce farmers/User1: Ledger commit not visible for lot LOT178428895807315802 (submitted) after 60000ms
2026-07-17T11:52:34.577Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,45,0.9488139825218478,0.9987515605493135,0,0,20.025,0,0,0,0,0,0,94.73684210526315,5.263157894736842,18,1,0,0,0,,88.42249819304816,submitProduce farmers/User1: Ledger commit not visible for lot LOT178428905227751226 (submitted) after 60000ms
2026-07-17T12:06:51.778Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,10,60,0.36064827915286496,0.36619671421675515,0,0,180.231,0,0,0,0,0,0,95.38461538461539,4.615384615384616,62,3,0,3323,0,,60.61674833135797,submitProduce farmers/User1: Ledger commit not visible for lot LOT178428989984518836 (submitted) after 60000ms
2026-07-17T12:26:01.264Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,5,55,0.014999655007934817,0.014999655007934817,0,0,1000.023,0,0,0,0,0,0,86.66666666666667,13.333333333333334,13,2,0,41280,0,,44.35741399088396,makeOffer retailers/User4: Ledger commit not visible for lot LOT178429015828264036 (offer visible) after 60000ms
2026-07-18T06:08:53.335Z,agrochannel1707,coffee_9,conflict-identification,submitProduce,20,20,0.2930689200410297,0.3907585600547062,0,0,20.473,0,0,0,0,0,0,66.66666666666666,33.33333333333333,4,2,0,0,0,,29.62640225337435,submitProduce farmers/User1: Ledger commit not visible for lot LOT17843548535974939 (submitted) after 60000ms
2026-07-18T06:11:01.557Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,20,0.13751375137513752,0.18335166850018336,0,0,21.816,0,0,0,0,0,0,33.33333333333333,66.66666666666666,1,2,0,0,0,,-37.19581958195819,testCoffee aggregators/User3: Ledger commit not visible for lot LOT-3-688-1784352849555 (tested) after 60000ms
2026-07-18T06:13:09.013Z,agrochannel1707,coffee_9,conflict-identification,makeOffer,20,20,0.372041110542715,0.4650513881783937,0,0,21.503,0,0,0,0,0,0,75,25,6,2,0,8,0,,35.260929999431596,makeOffer retailers/User1: Ledger commit not visible for lot LOT-3-1200-1784352791083 (offer visible) after 60000ms
2026-07-18T06:15:17.627Z,agrochannel1707,coffee_9,conflict-identification,acceptOffer,20,20,0.0917810105089257,0.1835620210178514,0,0,21.791,0,0,0,0,0,0,0,100,0,2,0,0,2,acceptOffer:participant:farmers/User21; acceptOffer:participant:retailers/User21,-103.90821898949108,acceptOffer farmers/User4: Ledger commit not visible for lot LOT-2-858-1784352920357 (offer accepted) after 60000ms
2026-07-18T06:16:37.489Z,agrochannel1707,coffee_9,conflict-identification,packLotIntoPackets,20,20,0.6001800540162049,0.7002100630189056,0,0,19.994,0,0,0,0,0,0,100,0,12,0,0,0,0,,100.6001800540162,
2026-07-18T06:17:10.215Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,20,0,0,0,0,20.001,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2026-07-18T06:30:24.910Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,20,0.19999000049997498,0.2999850007499625,0,0,20.001,0,0,0,0,0,0,100,0,4,0,0,0,0,,100.19999000049998,
2026-07-18T06:36:42.872Z,agrochannel1707,coffee_9,conflict-identification,submitProduce,20,20,0.09203442087340664,0.1840688417468133,0,0,21.731,0,0,0,0,0,0,0,100,0,2,0,0,0,,-103.9079655791266,submitProduce farmers/User3: Ledger commit not visible for lot LOT178435648333540167 (submitted) after 60000ms
2026-07-18T06:55:11.738Z,agrochannel1707,coffee_9,conflict-identification,submitProduce,20,20,16.4376055887859,16.4376055887859,0,0,21.901,0,0,0,0,0,0,100,0,360,0,0,0,0,,116.4376055887859,
2026-07-18T06:56:15.748Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,20,0,0,0,0,22.072,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2026-07-18T06:56:48.124Z,agrochannel1707,coffee_9,conflict-identification,makeOffer,20,20,0,0,0,0,21.99,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2026-07-18T07:01:08.402Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,20,0,0,0,0,18.719,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2026-07-18T07:04:39.231Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,20,0,0,0,0,20.082,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2026-07-18T07:05:36.289Z,agrochannel1707,coffee_9,conflict-identification,testCoffee,20,20,19.358980690404465,19.358980690404465,0,0,20.249,0,0,0,0,0,0,100,0,392,0,0,0,0,,119.35898069040447,
2026-07-18T07:06:51.180Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,20,19.89900504974751,19.89900504974751,0,0,20.001,0,0,0,0,0,0,100,0,398,0,0,0,0,,119.89900504974752,
2026-07-18T07:11:19.820Z,agrochannel1707,coffee_9,conflict-identification,acceptOffer,20,20,17.818198691476034,17.818198691476034,0,0,21.551,0,0,0,0,0,0,100,0,384,0,0,0,0,,117.81819869147603,
2026-07-18T07:19:25.639Z,agrochannel1707,coffee_9,conflict-identification,purchasePacket,20,20,16.75026459896001,16.75026459896001,0,0,21.731,0,0,0,0,0,0,100,0,364,0,0,0,0,,116.75026459896,
